Doc&Category, Element ID, Porperty, Number Value,String Value 
8,939714,b@1,1.5,
8,939716,面积@1,32.4,
8,939716,柱定位标记@19,,H-4
8,939716,启用分析模型@12,1,
8,939716,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939716,类型@-1,,18"
8,939716,底部标高@19,,L8
8,939716,顶部偏移@19,0,
8,939716,体积@1,22.97,
8,939716,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939716,顶部标高@19,,L9
8,939716,类型 ID@-1,,18"
8,939716,柱样式@19,0,
8,939716,族@-1,,18"
8,939716,随轴网移动@19,1,
8,939716,标高@19,,L8
8,939716,长度@1,14,
8,939716,创建的阶段@14,,New Construction
8,939716,底部偏移@19,0,
8,939716,族与类型@-1,,18"
8,939716,类型名称@0,,18"
8,939716,部件代码@0,,B10
8,939716,横断面形状@12,0,
8,939716,b@1,1.5,
8,939718,顶部偏移@19,0,
8,939718,创建的阶段@14,,New Construction
8,939718,顶部标高@19,,L9
8,939718,标高@19,,L8
8,939718,类型 ID@-1,,18"
8,939718,底部标高@19,,L8
8,939718,族与类型@-1,,18"
8,939718,族@-1,,18"
8,939718,体积@1,22.97,
8,939718,随轴网移动@19,1,
8,939718,底部偏移@19,0,
8,939718,柱定位标记@19,,H-3
8,939718,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939718,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939718,类型@-1,,18"
8,939718,启用分析模型@12,1,
8,939718,面积@1,32.4,
8,939718,长度@1,14,
8,939718,柱样式@19,0,
8,939718,类型名称@0,,18"
8,939718,部件代码@0,,B10
8,939718,横断面形状@12,0,
8,939718,b@1,1.5,
8,939720,启用分析模型@12,1,
8,939720,顶部标高@19,,L9
8,939720,创建的阶段@14,,New Construction
8,939720,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939720,标高@19,,L8
8,939720,体积@1,22.97,
8,939720,族@-1,,18"
8,939720,底部标高@19,,L8
8,939720,长度@1,14,
8,939720,顶部偏移@19,0,
8,939720,类型 ID@-1,,18"
8,939720,随轴网移动@19,1,
8,939720,族与类型@-1,,18"
8,939720,底部偏移@19,0,
8,939720,柱定位标记@19,,H-2
8,939720,面积@1,32.4,
8,939720,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939720,类型@-1,,18"
8,939720,柱样式@19,0,
8,939720,类型名称@0,,18"
8,939720,部件代码@0,,B10
8,939720,横断面形状@12,0,
8,939720,b@1,1.5,
8,939722,长度@1,14,
8,939722,底部偏移@19,0,
8,939722,顶部偏移@19,0,
8,939722,类型 ID@-1,,18"
8,939722,体积@1,22.97,
8,939722,类型@-1,,18"
8,939722,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939722,柱样式@19,0,
8,939722,面积@1,32.4,
8,939722,底部标高@19,,L8
8,939722,顶部标高@19,,L9
8,939722,柱定位标记@19,,G-5
8,939722,创建的阶段@14,,New Construction
8,939722,启用分析模型@12,1,
8,939722,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939722,族与类型@-1,,18"
8,939722,标高@19,,L8
8,939722,随轴网移动@19,1,
8,939722,族@-1,,18"
8,939722,类型名称@0,,18"
8,939722,部件代码@0,,B10
8,939722,横断面形状@12,0,
8,939722,b@1,1.5,
8,939724,顶部标高@19,,L9
8,939724,顶部偏移@19,0,
8,939724,类型@-1,,18"
8,939724,底部偏移@19,0,
8,939724,族与类型@-1,,18"
8,939724,体积@1,22.97,
8,939724,底部标高@19,,L8
8,939724,随轴网移动@19,1,
8,939724,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939724,标高@19,,L8
8,939724,类型 ID@-1,,18"
8,939724,长度@1,14,
8,939724,族@-1,,18"
8,939724,面积@1,32.39,
8,939724,柱定位标记@19,,G-4
8,939724,柱样式@19,0,
8,939724,启用分析模型@12,1,
8,939724,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939724,创建的阶段@14,,New Construction
8,939724,类型名称@0,,18"
8,939724,部件代码@0,,B10
8,939724,横断面形状@12,0,
8,939724,b@1,1.5,
8,939726,体积@1,22.97,
8,939726,类型@-1,,18"
8,939726,顶部偏移@19,0,
8,939726,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939726,面积@1,32.4,
8,939726,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939726,顶部标高@19,,L9
8,939726,柱定位标记@19,,G-3
8,939726,底部标高@19,,L8
8,939726,族@-1,,18"
8,939726,底部偏移@19,0,
8,939726,标高@19,,L8
8,939726,长度@1,14,
8,939726,启用分析模型@12,1,
8,939726,柱样式@19,0,
8,939726,创建的阶段@14,,New Construction
8,939726,族与类型@-1,,18"
8,939726,随轴网移动@19,1,
8,939726,类型 ID@-1,,18"
8,939726,类型名称@0,,18"
8,939726,部件代码@0,,B10
8,939726,横断面形状@12,0,
8,939726,b@1,1.5,
8,939728,底部标高@19,,L8
8,939728,体积@1,22.97,
8,939728,标高@19,,L8
8,939728,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939728,柱定位标记@19,,G-2
8,939728,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939728,随轴网移动@19,1,
8,939728,族@-1,,18"
8,939728,底部偏移@19,0,
8,939728,面积@1,32.4,
8,939728,启用分析模型@12,1,
8,939728,类型 ID@-1,,18"
8,939728,族与类型@-1,,18"
8,939728,顶部标高@19,,L9
8,939728,柱样式@19,0,
8,939728,顶部偏移@19,0,
8,939728,创建的阶段@14,,New Construction
8,939728,长度@1,14,
8,939728,类型@-1,,18"
8,939728,类型名称@0,,18"
8,939728,部件代码@0,,B10
8,939728,横断面形状@12,0,
8,939728,b@1,1.5,
8,939730,顶部标高@19,,L9
8,939730,启用分析模型@12,1,
8,939730,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939730,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939730,顶部偏移@19,0,
8,939730,柱定位标记@19,,F-5
8,939730,长度@1,14,
8,939730,面积@1,32.4,
8,939730,类型@-1,,18"
8,939730,柱样式@19,0,
8,939730,族@-1,,18"
8,939730,底部偏移@19,0,
8,939730,创建的阶段@14,,New Construction
8,939730,底部标高@19,,L8
8,939730,随轴网移动@19,1,
8,939730,体积@1,22.97,
8,939730,族与类型@-1,,18"
8,939730,标高@19,,L8
8,939730,类型 ID@-1,,18"
8,939730,类型名称@0,,18"
8,939730,部件代码@0,,B10
8,939730,横断面形状@12,0,
8,939730,b@1,1.5,
8,939732,体积@1,22.97,
8,939732,柱定位标记@19,,F-4
8,939732,类型 ID@-1,,18"
8,939732,随轴网移动@19,1,
8,939732,顶部偏移@19,0,
8,939732,底部标高@19,,L8
8,939732,族与类型@-1,,18"
8,939732,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939732,柱样式@19,0,
8,939732,长度@1,14,
8,939732,族@-1,,18"
8,939732,顶部标高@19,,L9
8,939732,启用分析模型@12,1,
8,939732,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939732,类型@-1,,18"
8,939732,标高@19,,L8
8,939732,创建的阶段@14,,New Construction
8,939732,底部偏移@19,0,
8,939732,面积@1,32.39,
8,939732,类型名称@0,,18"
8,939732,部件代码@0,,B10
8,939732,横断面形状@12,0,
8,939732,b@1,1.5,
8,939734,启用分析模型@12,1,
8,939734,面积@1,32.4,
8,939734,类型 ID@-1,,18"
8,939734,族@-1,,18"
8,939734,柱样式@19,0,
8,939734,柱定位标记@19,,F-3
8,939734,底部标高@19,,L8
8,939734,体积@1,22.97,
8,939734,类型@-1,,18"
8,939734,顶部标高@19,,L9
8,939734,底部偏移@19,0,
8,939734,族与类型@-1,,18"
8,939734,随轴网移动@19,1,
8,939734,创建的阶段@14,,New Construction
8,939734,标高@19,,L8
8,939734,顶部偏移@19,0,
8,939734,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939734,长度@1,14,
8,939734,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939734,类型名称@0,,18"
8,939734,部件代码@0,,B10
8,939734,横断面形状@12,0,
8,939734,b@1,1.5,
8,939736,长度@1,14,
8,939736,底部偏移@19,0,
8,939736,柱定位标记@19,,F-2
8,939736,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939736,底部标高@19,,L8
8,939736,创建的阶段@14,,New Construction
8,939736,顶部标高@19,,L9
8,939736,族@-1,,18"
8,939736,顶部偏移@19,0,
8,939736,类型 ID@-1,,18"
8,939736,族与类型@-1,,18"
8,939736,随轴网移动@19,1,
8,939736,柱样式@19,0,
8,939736,启用分析模型@12,1,
8,939736,面积@1,32.4,
8,939736,类型@-1,,18"
8,939736,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939736,体积@1,22.97,
8,939736,标高@19,,L8
8,939736,类型名称@0,,18"
8,939736,部件代码@0,,B10
8,939736,横断面形状@12,0,
8,939736,b@1,1.5,
8,939738,顶部偏移@19,0,
8,939738,底部标高@19,,L8
8,939738,柱样式@19,0,
8,939738,族与类型@-1,,18"
8,939738,随轴网移动@19,1,
8,939738,启用分析模型@12,1,
8,939738,标高@19,,L8
8,939738,底部偏移@19,0,
8,939738,长度@1,14,
8,939738,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939738,顶部标高@19,,L9
8,939738,类型@-1,,18"
8,939738,类型 ID@-1,,18"
8,939738,族@-1,,18"
8,939738,柱定位标记@19,,E-5
8,939738,体积@1,22.97,
8,939738,面积@1,32.4,
8,939738,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939738,创建的阶段@14,,New Construction
8,939738,类型名称@0,,18"
8,939738,部件代码@0,,B10
8,939738,横断面形状@12,0,
8,939738,b@1,1.5,
8,939740,族@-1,,18"
8,939740,顶部标高@19,,L9
8,939740,底部标高@19,,L8
8,939740,标高@19,,L8
8,939740,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939740,创建的阶段@14,,New Construction
8,939740,底部偏移@19,0,
8,939740,类型 ID@-1,,18"
8,939740,柱定位标记@19,,E-4
8,939740,族与类型@-1,,18"
8,939740,顶部偏移@19,0,
8,939740,随轴网移动@19,1,
8,939740,启用分析模型@12,1,
8,939740,长度@1,14,
8,939740,面积@1,32.39,
8,939740,柱样式@19,0,
8,939740,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939740,类型@-1,,18"
8,939740,体积@1,22.97,
8,939740,类型名称@0,,18"
8,939740,部件代码@0,,B10
8,939740,横断面形状@12,0,
8,939740,b@1,1.5,
8,939742,底部标高@19,,L8
8,939742,底部偏移@19,0,
8,939742,标高@19,,L8
8,939742,顶部标高@19,,L9
8,939742,族与类型@-1,,18"
8,939742,启用分析模型@12,1,
8,939742,顶部偏移@19,0,
8,939742,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939742,柱定位标记@19,,E-3
8,939742,长度@1,14,
8,939742,类型@-1,,18"
8,939742,族@-1,,18"
8,939742,面积@1,32.4,
8,939742,柱样式@19,0,
8,939742,类型 ID@-1,,18"
8,939742,体积@1,22.97,
8,939742,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939742,随轴网移动@19,1,
8,939742,创建的阶段@14,,New Construction
8,939742,类型名称@0,,18"
8,939742,部件代码@0,,B10
8,939742,横断面形状@12,0,
8,939742,b@1,1.5,
8,939744,柱定位标记@19,,E-2
8,939744,顶部偏移@19,0,
8,939744,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939744,长度@1,14,
8,939744,底部标高@19,,L8
8,939744,族与类型@-1,,18"
8,939744,底部偏移@19,0,
8,939744,启用分析模型@12,1,
8,939744,类型@-1,,18"
8,939744,标高@19,,L8
8,939744,体积@1,22.97,
8,939744,族@-1,,18"
8,939744,柱样式@19,0,
8,939744,随轴网移动@19,1,
8,939744,类型 ID@-1,,18"
8,939744,顶部标高@19,,L9
8,939744,面积@1,32.4,
8,939744,创建的阶段@14,,New Construction
8,939744,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939744,类型名称@0,,18"
8,939744,部件代码@0,,B10
8,939744,横断面形状@12,0,
8,939744,b@1,1.5,
8,939746,底部标高@19,,L8
8,939746,柱定位标记@19,,D-5
8,939746,顶部标高@19,,L9
8,939746,随轴网移动@19,1,
8,939746,标高@19,,L8
8,939746,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939746,体积@1,22.97,
8,939746,族与类型@-1,,18"
8,939746,柱样式@19,0,
8,939746,底部偏移@19,0,
8,939746,顶部偏移@19,0,
8,939746,创建的阶段@14,,New Construction
8,939746,面积@1,32.4,
8,939746,启用分析模型@12,1,
8,939746,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939746,长度@1,14,
8,939746,类型 ID@-1,,18"
8,939746,族@-1,,18"
8,939746,类型@-1,,18"
8,939746,类型名称@0,,18"
8,939746,部件代码@0,,B10
8,939746,横断面形状@12,0,
8,939746,b@1,1.5,
8,939748,底部偏移@19,0,
8,939748,顶部偏移@19,0,
8,939748,随轴网移动@19,1,
8,939748,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939748,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939748,顶部标高@19,,L9
8,939748,类型@-1,,18"
8,939748,柱样式@19,0,
8,939748,长度@1,14,
8,939748,柱定位标记@19,,D-4
8,939748,类型 ID@-1,,18"
8,939748,底部标高@19,,L8
8,939748,标高@19,,L8
8,939748,启用分析模型@12,1,
8,939748,族@-1,,18"
8,939748,体积@1,22.97,
8,939748,创建的阶段@14,,New Construction
8,939748,面积@1,32.39,
8,939748,族与类型@-1,,18"
8,939748,类型名称@0,,18"
8,939748,部件代码@0,,B10
8,939748,横断面形状@12,0,
8,939748,b@1,1.5,
8,939750,柱定位标记@19,,D-3
8,939750,族@-1,,18"
8,939750,类型 ID@-1,,18"
8,939750,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939750,顶部标高@19,,L9
8,939750,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939750,底部偏移@19,0,
8,939750,启用分析模型@12,1,
8,939750,随轴网移动@19,1,
8,939750,创建的阶段@14,,New Construction
8,939750,顶部偏移@19,0,
8,939750,体积@1,22.97,
8,939750,底部标高@19,,L8
8,939750,长度@1,14,
8,939750,类型@-1,,18"
8,939750,族与类型@-1,,18"
8,939750,面积@1,32.4,
8,939750,柱样式@19,0,
8,939750,标高@19,,L8
8,939750,类型名称@0,,18"
8,939750,部件代码@0,,B10
8,939750,横断面形状@12,0,
8,939750,b@1,1.5,
8,939752,类型 ID@-1,,18"
8,939752,创建的阶段@14,,New Construction
8,939752,长度@1,14,
8,939752,顶部标高@19,,L9
8,939752,族与类型@-1,,18"
8,939752,族@-1,,18"
8,939752,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939752,体积@1,22.97,
8,939752,底部标高@19,,L8
8,939752,标高@19,,L8
8,939752,类型@-1,,18"
8,939752,随轴网移动@19,1,
8,939752,启用分析模型@12,1,
8,939752,面积@1,32.4,
8,939752,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939752,底部偏移@19,0,
8,939752,顶部偏移@19,0,
8,939752,柱样式@19,0,
8,939752,柱定位标记@19,,D-2
8,939752,类型名称@0,,18"
8,939752,部件代码@0,,B10
8,939752,横断面形状@12,0,
8,939752,b@1,1.5,
8,939754,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939754,底部偏移@19,0,
8,939754,面积@1,32.4,
8,939754,柱定位标记@19,,C-5
8,939754,标高@19,,L8
8,939754,顶部偏移@19,0,
8,939754,类型 ID@-1,,18"
8,939754,顶部标高@19,,L9
8,939754,创建的阶段@14,,New Construction
8,939754,底部标高@19,,L8
8,939754,族与类型@-1,,18"
8,939754,类型@-1,,18"
8,939754,柱样式@19,0,
8,939754,长度@1,14,
8,939754,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939754,族@-1,,18"
8,939754,启用分析模型@12,1,
8,939754,体积@1,22.97,
8,939754,随轴网移动@19,1,
8,939754,类型名称@0,,18"
8,939754,部件代码@0,,B10
8,939754,横断面形状@12,0,
8,939754,b@1,1.5,
8,939756,顶部标高@19,,L9
8,939756,族与类型@-1,,18"
8,939756,底部偏移@19,0,
8,939756,类型 ID@-1,,18"
8,939756,随轴网移动@19,1,
8,939756,顶部偏移@19,0,
8,939756,长度@1,14,
8,939756,底部标高@19,,L8
8,939756,启用分析模型@12,1,
8,939756,类型@-1,,18"
8,939756,柱样式@19,0,
8,939756,面积@1,32.39,
8,939756,创建的阶段@14,,New Construction
8,939756,标高@19,,L8
8,939756,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939756,族@-1,,18"
8,939756,体积@1,22.97,
8,939756,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939756,柱定位标记@19,,C-4
8,939756,类型名称@0,,18"
8,939756,部件代码@0,,B10
8,939756,横断面形状@12,0,
8,939756,b@1,1.5,
8,939758,类型@-1,,18"
8,939758,族与类型@-1,,18"
8,939758,体积@1,22.97,
8,939758,底部标高@19,,L8
8,939758,顶部标高@19,,L9
8,939758,创建的阶段@14,,New Construction
8,939758,随轴网移动@19,1,
8,939758,启用分析模型@12,1,
8,939758,底部偏移@19,0,
8,939758,顶部偏移@19,0,
8,939758,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939758,柱定位标记@19,,C-3
8,939758,面积@1,32.4,
8,939758,族@-1,,18"
8,939758,标高@19,,L8
8,939758,柱样式@19,0,
8,939758,类型 ID@-1,,18"
8,939758,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939758,长度@1,14,
8,939758,类型名称@0,,18"
8,939758,部件代码@0,,B10
8,939758,横断面形状@12,0,
8,939758,b@1,1.5,
8,939760,长度@1,14,
8,939760,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939760,柱定位标记@19,,C-2
8,939760,底部偏移@19,0,
8,939760,类型 ID@-1,,18"
8,939760,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939760,底部标高@19,,L8
8,939760,创建的阶段@14,,New Construction
8,939760,族与类型@-1,,18"
8,939760,随轴网移动@19,1,
8,939760,标高@19,,L8
8,939760,类型@-1,,18"
8,939760,面积@1,32.4,
8,939760,体积@1,22.97,
8,939760,顶部标高@19,,L9
8,939760,顶部偏移@19,0,
8,939760,启用分析模型@12,1,
8,939760,族@-1,,18"
8,939760,柱样式@19,0,
8,939760,类型名称@0,,18"
8,939760,部件代码@0,,B10
8,939760,横断面形状@12,0,
8,939760,b@1,1.5,
8,939762,启用分析模型@12,1,
8,939762,底部标高@19,,L8
8,939762,体积@1,22.97,
8,939762,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939762,柱样式@19,0,
8,939762,柱定位标记@19,,B-5
8,939762,标高@19,,L8
8,939762,随轴网移动@19,1,
8,939762,顶部偏移@19,0,
8,939762,底部偏移@19,0,
8,939762,创建的阶段@14,,New Construction
8,939762,类型@-1,,18"
8,939762,顶部标高@19,,L9
8,939762,族@-1,,18"
8,939762,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939762,类型 ID@-1,,18"
8,939762,长度@1,14,
8,939762,面积@1,32.4,
8,939762,族与类型@-1,,18"
8,939762,类型名称@0,,18"
8,939762,部件代码@0,,B10
8,939762,横断面形状@12,0,
8,939762,b@1,1.5,
8,939764,类型 ID@-1,,18"
8,939764,底部标高@19,,L8
8,939764,体积@1,22.97,
8,939764,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939764,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939764,顶部标高@19,,L9
8,939764,长度@1,14,
8,939764,顶部偏移@19,0,
8,939764,随轴网移动@19,1,
8,939764,启用分析模型@12,1,
8,939764,底部偏移@19,0,
8,939764,面积@1,32.39,
8,939764,类型@-1,,18"
8,939764,柱样式@19,0,
8,939764,创建的阶段@14,,New Construction
8,939764,族与类型@-1,,18"
8,939764,柱定位标记@19,,B-4
8,939764,标高@19,,L8
8,939764,族@-1,,18"
8,939764,类型名称@0,,18"
8,939764,部件代码@0,,B10
8,939764,横断面形状@12,0,
8,939764,b@1,1.5,
8,939766,随轴网移动@19,1,
8,939766,族与类型@-1,,18"
8,939766,启用分析模型@12,1,
8,939766,顶部偏移@19,0,
8,939766,柱样式@19,0,
8,939766,底部偏移@19,0,
8,939766,顶部标高@19,,L9
8,939766,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939766,底部标高@19,,L8
8,939766,体积@1,22.97,
8,939766,面积@1,32.4,
8,939766,柱定位标记@19,,B-3
8,939766,类型@-1,,18"
8,939766,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939766,族@-1,,18"
8,939766,类型 ID@-1,,18"
8,939766,长度@1,14,
8,939766,创建的阶段@14,,New Construction
8,939766,标高@19,,L8
8,939766,类型名称@0,,18"
8,939766,部件代码@0,,B10
8,939766,横断面形状@12,0,
8,939766,b@1,1.5,
8,939768,柱定位标记@19,,B-2
8,939768,底部标高@19,,L8
8,939768,顶部标高@19,,L9
8,939768,类型@-1,,18"
8,939768,顶部偏移@19,0,
8,939768,面积@1,32.4,
8,939768,钢筋保护层 - 其他面@12,,Rebar Cover 1
8,939768,长度@1,14,
8,939768,族与类型@-1,,18"
8,939768,底部偏移@19,0,
8,939768,体积@1,22.97,
8,939768,创建的阶段@14,,New Construction
8,939768,结构材质@5,,Concrete - Cast-in-Place Concrete
8,939768,族@-1,,18"
8,939768,随轴网移动@19,1,
8,939768,启用分析模型@12,1,
8,939768,类型 ID@-1,,18"
8,939768,标高@19,,L8
8,939768,柱样式@19,0,
8,939768,类型名称@0,,18"
8,939768,部件代码@0,,B10
8,939768,横断面形状@12,0,
8,939768,b@1,1.5,
4,939772,族@-1,,12"
4,939772,底部高程@1,97,
4,939772,启用分析模型@12,1,
4,939772,族与类型@-1,,12"
4,939772,核心层厚度@1,1,
4,939772,钢筋保护层 - 顶面@12,,Rebar Cover 1
4,939772,类型 ID@-1,,12"
4,939772,创建的阶段@14,,New Construction
4,939772,自标高的高度偏移@19,0,
4,939772,钢筋保护层 - 其他面@12,,Rebar Cover 1
4,939772,底部高程测量@1,97,
4,939772,标高@19,,L8
4,939772,顶部核心高程@1,98,
4,939772,厚度@1,1,
4,939772,周长@1,550.38,
4,939772,与体量相关@19,0,
4,939772,底部核心高程@1,97,
4,939772,体积@1,16264.8,
4,939772,类型@-1,,12"
4,939772,结构@12,1,
4,939772,面积@1,16264.8,
4,939772,顶部高程@1,98,
4,939772,钢筋保护层 - 底面@12,,Rebar Cover 1
4,939772,顶部高程测量@1,98,
4,939772,粗略比例填充颜色@4,0,
4,939772,吸收率@92,0.1,
4,939772,结构材质@5,,03_CIP-1 Cast-In-Place Concrete
4,939772,默认的厚度@3,1,
4,939772,粗糙度@92,1,
4,939772,类型名称@0,,12"
9,942615,与体量相关@19,0,
9,942615,顶部偏移@19,-1,
9,942615,定位线@19,2,
9,942615,顶部约束@19,,Roof
9,942615,底部约束@19,,L1
9,942615,已附着顶部@19,0,
9,942615,体积@1,885.42,
9,942615,已附着底部@19,0,
9,942615,结构@12,0,
9,942615,类型 ID@-1,,I - 12"
9,942615,底部延伸距离@19,0,
9,942615,底部偏移@19,0,
9,942615,结构用途@12,0,
9,942615,面积@1,885.42,
9,942615,启用分析模型@12,0,
9,942615,类型@-1,,I - 12"
9,942615,创建的阶段@14,,New Construction
9,942615,顶部延伸距离@19,0,
9,942615,族与类型@-1,,I - 12"
